Date,Open,High,Low,Close,Adj Close,Volume,RSI,RSIflag,fastk,fastd,StochRSIflag,macd,macdsignal,macdhist,MACDflag,EMA_fast,EMA_medium,EMA_slow,ap,esa,dval,d,ci,tci,wt1,wt2,CipherFlag
2022-01-03,178.32000732421875,179.08999633789062,175.83999633789062,177.74000549316406,172.50677490234375,1930700,,neutral,,,neutral,,,,neutral,,,,177.5566660563151,,,,,,,,neutral
2022-01-04,178.47999572753906,181.25999450683594,178.02999877929688,180.22999572753906,174.92344665527344,2522200,,neutral,,,neutral,,,,neutral,,,,179.83999633789062,,,,,,,,neutral
2022-01-05,177.1300048828125,181.77999877929688,177.0,179.49000549316406,174.20526123046875,2952400,,neutral,,,neutral,,,,neutral,,,,179.42333475748697,,,,,,,,neutral
2022-01-06,180.8800048828125,181.27999877929688,177.5399932861328,178.0,172.75909423828125,2505400,,neutral,,,neutral,,,,neutral,,,,178.93999735514322,,,,,,,,neutral
2022-01-07,178.1300048828125,180.49000549316406,177.22000122070312,179.9499969482422,174.65170288085938,2800200,,neutral,,,neutral,,,,neutral,,,,179.22000122070312,,,,,,,,neutral
2022-01-10,179.4499969482422,179.8300018310547,176.77999877929688,177.41000366210938,172.18649291992188,2318000,,neutral,,,neutral,,,,neutral,,,,178.0066680908203,,,,,,,,neutral
2022-01-11,178.0,179.5500030517578,176.4199981689453,178.97999572753906,173.71026611328125,2264200,,neutral,,,neutral,,,,neutral,,,,178.31666564941406,,,,,,,,neutral
2022-01-12,179.0,180.00999450683594,178.58999633789062,179.4199981689453,174.1372833251953,1728500,,neutral,,,neutral,,,,neutral,,,,179.33999633789062,,,,,,,,neutral
2022-01-13,179.8800048828125,181.33999633789062,179.02999877929688,181.02000427246094,175.69020080566406,2094700,,neutral,,,neutral,,,,neutral,,,,180.4633331298828,,,,,,,,neutral
2022-01-14,180.86000061035156,180.86000061035156,177.6699981689453,178.74000549316406,173.47732543945312,2286100,,neutral,,,neutral,,,,neutral,,,,179.09000142415366,178.9502582773409,0.1397431468127479,,,,,,neutral
2022-01-18,178.17999267578125,178.5500030517578,176.1699981689453,178.27999877929688,173.0308837890625,2410600,,neutral,,,neutral,,,,neutral,,,,177.66666666666666,178.71687798449105,1.0502113178243917,,,,,,neutral
2022-01-19,179.8300018310547,180.8699951171875,177.6300048828125,178.47999572753906,173.2249755859375,1968600,,neutral,,,neutral,,,,neutral,,,,178.9933319091797,178.76714233443442,0.2261895747452627,,,,,,neutral
2022-01-20,178.5800018310547,179.22000122070312,173.30999755859375,173.57000732421875,168.4595489501953,2817300,,neutral,,,neutral,,,,neutral,,,,175.36666870117188,178.14887440111397,2.7822056999420965,,,,,,neutral
2022-01-21,173.39999389648438,176.02000427246094,172.55999755859375,172.64999389648438,167.56663513183594,3479100,31.152545835104917,neutral,,,neutral,,,,neutral,,,,173.7433319091797,177.34786667530773,3.6045347661280402,,,,,,neutral
2022-01-24,171.86000061035156,173.2100067138672,168.8300018310547,172.8000030517578,167.71221923828125,4711700,31.911036511082557,neutral,,,neutral,,,,neutral,,,,171.61333719889322,176.30522495232327,4.691887753430052,,,,,,neutral
2022-01-25,173.52999877929688,174.55999755859375,168.00999450683594,173.75,168.63424682617188,5051100,36.66947619753979,neutral,,,neutral,,,,neutral,,,,172.1066640218099,175.54185023768446,3.435186215874552,,,,,,neutral
2022-01-26,174.27999877929688,175.25,168.1999969482422,169.3000030517578,164.3152618408203,4410000,27.111538496189752,oversold,,,neutral,,,,neutral,,,,170.91666666666666,174.70090777022665,3.7842411035599923,,,,,,neutral
2022-01-27,169.10000610351562,172.1199951171875,168.44000244140625,170.16000366210938,165.14996337890625,2782800,30.862125486213642,neutral,,,neutral,,,,neutral,,,,170.24000040690103,173.88983370416744,3.6498332972664116,,,,,,neutral
2022-01-28,168.38999938964844,168.75,160.5399932861328,163.10000610351562,158.2978057861328,6221600,21.21231167689031,oversold,0.0,10.692142134912679,neutral,,,,neutral,,,,164.12999979654947,172.1153184482369,7.985318651687436,3.6432260333870854,-146.121753605344,,,,neutral
2022-01-31,162.6999969482422,166.2899932861328,161.58999633789062,166.02000427246094,161.1318359375,5090400,30.843674089667203,neutral,80.63076299596656,37.5690631335682,neutral,,,,neutral,173.55858225749796,,,164.63333129882812,170.75495714834437,6.121625849516249,4.093844181774206,-99.68830562351359,,,,neutral
2022-02-01,165.58999633789062,167.9600067138672,164.75999450683594,167.42999267578125,162.5003204345703,2987900,34.97712853961261,neutral,100.0,60.21025433198886,neutral,,,,neutral,172.97490705923923,,,166.71666463216147,170.02072214540203,3.304057513240565,3.9502466056771803,-55.76120249458298,,,,neutral
2022-02-02,167.8000030517578,169.25,165.8000030517578,166.66000366210938,161.75302124023438,3191300,33.78940474766675,neutral,67.13184449631414,82.58753583076025,neutral,,,,neutral,172.373487688084,,,167.2366689046224,169.51453064707846,2.2778617424560537,3.646176630546066,-41.6484073275209,,,,neutral
2022-02-03,166.25999450683594,166.72999572753906,164.10000610351562,164.38999938964844,159.54983520507812,2608700,30.50108923467873,neutral,0.0,55.71061483210472,neutral,,,,neutral,171.6131554691854,,,165.07333374023438,168.70704030037953,3.633706560145157,3.6439093450186277,-66.48000295090732,,,,neutral
2022-02-04,163.7899932861328,164.74000549316406,160.10000610351562,160.72999572753906,155.99757385253906,4046500,26.09207859385222,oversold,0.0,22.377281498771385,neutral,,,,neutral,170.57666406521906,,,161.8566691080729,167.4615182654147,5.604849157341789,4.0004438563501115,-93.40378815623875,,,,neutral
2022-02-07,160.75,162.30999755859375,160.00999450683594,161.1699981689453,156.4246368408203,2441100,27.449836815877447,oversold,26.72251143616422,8.907503812054744,neutral,,,,neutral,169.68079112271678,,,161.163330078125,166.31639314045293,5.153063062327931,4.210010984709715,-81.60015228849005,,,,neutral
2022-02-08,161.42999267578125,163.11000061035156,160.32000732421875,162.41000366210938,157.6281280517578,2373900,31.281257696023033,neutral,100.0,42.24083714538808,neutral,,,,neutral,168.9883351740875,,,161.94667053222656,165.5218981207754,3.5752275885488416,4.0945958217713745,-58.210508748124376,,,,neutral
2022-02-09,163.5500030517578,164.25999450683594,161.92999267578125,163.63999938964844,158.82191467285156,2143600,34.95092962395262,neutral,100.0,75.57417047872141,neutral,,,,neutral,168.47896986128376,,,163.27666219075522,165.11367340622627,1.8370112154710512,3.6841258933531336,-33.24191895442318,,,,neutral
2022-02-10,162.00999450683594,162.7899932861328,159.02000427246094,159.74000549316406,155.03675842285156,3633200,29.560652840334612,oversold,0.0,66.66666666666667,neutral,,,,neutral,167.64668754051047,,,160.51666768391928,164.2778541839886,3.7611865000693285,3.6981369127560777,-67.80326758762901,,,,neutral
2022-02-11,160.16000366210938,161.60000610351562,158.8000030517578,159.5399932861328,154.84262084960938,3632700,29.310986481281304,oversold,0.0,33.33333333333334,neutral,,,,neutral,166.87462142104593,,,159.9800008138021,163.49642629850015,3.516425484698061,3.6650984712909835,-63.96236485399615,,,,neutral
2022-02-14,159.35000610351562,159.58999633789062,155.36000061035156,158.00999450683594,153.35768127441406,4634400,27.404280715201878,oversold,0.0,9.473903143468002e-15,neutral,,,,neutral,166.03037123874023,,,157.65333048502603,162.43404524150486,4.7807147564788295,3.867937795870592,-82.39902860869371,,,,neutral
2022-02-15,158.72000122070312,159.0800018310547,156.25,157.33999633789062,152.7073974609375,3335800,26.588607770919296,oversold,0.0,9.473903143468002e-15,neutral,,,,neutral,165.20271648627838,,,157.5566660563151,161.5472490260158,3.9905829697007107,3.890236918385159,-68.38628860607982,,,,neutral
2022-02-16,157.0,158.0,154.11000061035156,155.6300048828125,151.04776000976562,4470000,24.577906531695774,oversold,0.0,9.473903143468002e-15,neutral,,,,neutral,164.29102966690067,,,155.91333516438803,160.52290105117436,4.609565886786328,4.021024003549008,-76.4244113392984,,,,neutral
2022-02-17,150.85000610351562,151.47000122070312,148.47999572753906,148.63999938964844,145.65809631347656,6207700,18.439354704055845,oversold,0.0,9.473903143468002e-15,neutral,,,,neutral,162.8004553547814,,,149.52999877929688,158.52419154719664,8.994192767899762,4.925236506158235,-121.74295598670149,,,,neutral
2022-02-18,148.1999969482422,149.7100067138672,147.24000549316406,147.6199951171875,144.65855407714844,5018800,17.74295875085454,oversold,0.0,9.473903143468002e-15,neutral,-7.214640141487877,-6.330685806402926,-0.883954335084951,neutral,161.3546972369153,,,148.19000244140625,156.64524807341655,8.455245632010303,5.567056347222247,-101.25333874432167,,,,neutral
2022-02-22,148.1999969482422,148.50999450683594,145.8800048828125,146.75,143.80601501464844,4509100,17.14808387539746,oversold,0.0,9.473903143468002e-15,neutral,-7.542974150200422,-6.573143475162425,-0.969830675037997,neutral,159.96377369054244,,,147.04666646321616,154.90005141701647,7.853384953800315,5.982752457509169,-87.51139222932133,,,,neutral
2022-02-23,146.75,147.3300018310547,144.1300048828125,144.3800048828125,141.4835662841797,3846600,15.612455536901749,oversold,0.0,9.473903143468002e-15,neutral,-7.903315515090469,-6.839177883148034,-1.064137631942435,neutral,158.4796052326634,,,145.2800038655599,153.15095186220617,7.870947996646265,6.326060737352277,-82.94733298161566,,,,neutral
2022-02-24,142.10000610351562,143.88999938964844,139.74000549316406,143.6999969482422,140.81719970703125,6107100,15.192078554245143,oversold,0.0,9.473903143468002e-15,neutral,-8.149813621792362,-7.101305030876899,-1.0485085909154623,neutral,157.07202349128994,,,142.4433339436849,151.20411224065685,8.76077829697195,6.768736657283126,-86.28669071300916,,,,neutral
2022-02-25,144.41000366210938,151.75999450683594,144.35000610351562,150.50999450683594,147.49057006835938,6732700,34.27742146672986,neutral,100.0,33.33333333333334,neutral,-7.706815881664795,-7.222407201034478,-0.4844086806303167,neutral,156.44706834991337,,,148.87333170572916,150.7803339615791,1.9070022558499318,5.884784947931636,-21.603760349477717,,,,neutral
2022-02-28,149.2899932861328,149.6300048828125,146.75,148.64999389648438,145.6678924560547,4215300,32.14934839090117,neutral,88.29590893609135,62.76530297869713,neutral,-7.420287035591031,-7.261983167945789,-0.15830386764524196,neutral,155.70448983053916,,,148.34333292643228,150.33724286427966,1.993909937847377,5.177353127916316,-25.67476583219334,-80.36887528386673,-80.36887528386673,,neutral
2022-03-01,148.5800018310547,149.02000427246094,144.14999389648438,144.75,141.84613037109375,3313900,28.196508284296215,oversold,0.0,62.76530297869713,neutral,-7.422347572026695,-7.29405604876197,-0.12829152326472482,neutral,154.6612050847735,,,145.97333272298178,149.54380465677096,3.570471933789179,4.8851929108022905,-48.72508959191138,-77.49216749368897,-77.49216749368897,,neutral
2022-03-02,145.61000061035156,148.3699951171875,144.9199981689453,147.22000122070312,144.26658630371094,3734600,33.752062122952125,neutral,100.0,62.76530297869713,neutral,-7.1423396604939455,-7.263712771108365,0.12137311061441913,neutral,153.9525190024811,,,146.83666483561197,149.05159741656024,2.214932580948272,4.399691032647014,-33.56194127440335,-73.498510564663,-73.498510564663,,neutral
2022-03-03,148.52000427246094,149.99000549316406,147.52000427246094,148.3000030517578,145.3249053955078,3804200,36.08082342492142,neutral,99.99999999999999,66.66666666666667,neutral,-6.755412066240353,-7.162052630134762,0.40664056389440884,neutral,153.41418415003128,,,148.60333760579428,148.9700956327846,0.36675802699031124,3.6664304861639767,-6.668757317220796,-67.42307845125914,-67.42307845125914,-74.69565794836946,neutral
2022-03-04,146.16000366210938,147.69000244140625,145.74000549316406,146.72999572753906,143.78640747070312,3235200,34.19879866917634,neutral,17.2448268720097,72.41494229066991,neutral,-6.500521662802811,-7.029746436668372,0.5292247738655611,neutral,152.77759477646057,,,146.72000122070312,148.56098755786067,1.8409863371575454,3.3345315499809893,-36.80649609624159,-64.63975278262117,-64.63975278262117,-70.76337732305808,neutral
2022-03-07,145.74000549316406,145.74000549316406,142.57000732421875,143.27999877929688,140.40562438964844,4554000,30.441184732809518,neutral,0.0,39.08160895733658,neutral,-6.5019546170884155,-6.924188072752381,0.42223345566396553,neutral,151.87306182434975,,,143.86333719889322,147.7068693107757,3.8435321118824675,3.4270771066903487,-74.76793376643738,-65.56049650842264,-65.56049650842264,-67.78045957674149,neutral
2022-03-08,145.24000549316406,149.47000122070312,143.25999450683594,145.39999389648438,142.48309326171875,4605300,35.1560734391003,neutral,100.0,39.08160895733658,neutral,-6.259864533552616,-6.791323364912428,0.5314588313598119,neutral,151.25657916455305,,,146.04332987467447,147.40440759512092,1.3610777204464455,3.0514408546460023,-29.736284928569024,-62.30375000116322,-62.30375000116322,-64.98176943586655,neutral
2022-03-09,147.86000061035156,149.25999450683594,146.49000549316406,146.60000610351562,143.65902709960938,3337300,37.72907513230541,neutral,100.0,66.66666666666669,neutral,-5.903127858614056,-6.613684263652753,0.7105564050386972,neutral,150.81309601588282,,,147.45000203450522,147.41269749319076,0.037304541314455264,2.503416070403903,0.9934303172234711,-56.549460881309884,-56.549460881309884,-62.26336504337923,neutral
2022-03-10,145.33999633789062,145.9600067138672,143.3300018310547,143.92999267578125,141.04258728027344,3794000,34.4533001668953,neutral,0.0,66.66666666666669,neutral,-5.769353724522915,-6.444818155826786,0.6754644313038707,neutral,150.15756236444457,,,144.40666707356772,146.86614650780476,2.459479434237039,2.4954275911008366,-65.70629266123916,-57.38190013403072,-57.38190013403072,-60.44890188123162,neutral
2022-03-11,143.47000122070312,144.47999572753906,140.8300018310547,140.9600067138672,138.13217163085938,4149400,31.207495019866244,neutral,0.0,33.33333333333335,neutral,-5.8357192662905675,-6.322998377919542,0.4872791116289745,neutral,149.28160468343722,,,142.09000142415366,145.99775649259544,3.907755068441787,2.7522144051628272,-94.65723457957596,-60.770566901807555,-60.770566901807555,-59.25141947957784,Sell Signal
2022-03-14,141.4499969482422,145.2899932861328,141.4499969482422,143.47999572753906,140.6016082763672,3910100,36.660029351079686,neutral,100.0,33.33333333333335,neutral,-5.620186373236777,-6.182435976982989,0.5622496037462117,neutral,148.72907049716122,,,143.4066619873047,145.52664840072438,2.1199864134196957,2.6372638612095303,-53.59055255718465,-60.117838325023655,-60.117838325023655,-58.704941560542956,neutral
2022-03-15,144.8699951171875,145.47999572753906,142.58999633789062,144.30999755859375,141.4149627685547,3337300,38.39207352219272,neutral,99.99999999999999,66.66666666666669,neutral,-5.321062890751676,-6.010161359736726,0.6890984689850495,neutral,148.30820640777384,157.5645424301392,,144.1266632080078,145.27210563841226,1.1454424304044437,2.3660236010631506,-32.27475358205077,-57.58664880293521,-57.58664880293521,-58.96423854094928,Buy Signal
2022-03-16,144.75999450683594,146.27000427246094,142.83999633789062,145.50999450683594,142.59088134765625,3813800,40.90798679478447,neutral,100.0,100.00000000000001,Sell Pressure,-4.930341740332324,-5.794197435855845,0.8638556955235215,neutral,148.04171003625595,157.09181506059792,,144.87333170572916,145.19960128701533,0.32626958128616934,1.995159233830972,-10.902039822311599,-53.34259344106033,-53.34259344106033,-57.95441186770668,neutral
2022-03-17,145.30999755859375,147.7100067138672,144.14999389648438,147.69000244140625,144.72715759277344,2786700,45.27987241851807,neutral,100.0,100.00000000000001,neutral,-4.3941311833676195,-5.5141841853582,1.1200530019905806,neutral,148.00821407484167,156.72311652651197,,146.51666768391928,145.43906790463421,1.077599779285066,1.8283302420953527,39.29267461185735,-44.92120543624963,-44.92120543624963,-53.992071501317206,neutral
2022-03-18,147.07000732421875,148.4499969482422,145.22000122070312,148.32000732421875,145.34451293945312,7882100,46.51147655576146,neutral,100.0,100.00000000000001,neutral,-3.873690828331945,-5.186085513952949,1.3123946856210038,neutral,148.03790867002044,156.39358283230442,,147.3300018310547,145.78287407307428,1.5471277579804052,1.7772025177108168,58.0360704557645,-35.56145308243016,-35.56145308243016,-47.852975190668836,neutral
2022-03-21,148.69000244140625,149.74000549316406,147.39999389648438,148.5800018310547,145.59930419921875,4514900,47.0412216412687,neutral,100.0,100.00000000000001,neutral,-3.401053486054053,-4.82907910837317,1.428025622319117,neutral,148.08953659011894,156.08716789107893,,148.57333374023438,146.29023037619427,2.2831033640401017,1.8691844897706866,81.42957090055872,-24.925905447612987,-24.925905447612987,-39.687789351838276,neutral
2022-03-22,149.4499969482422,150.83999633789062,148.5,149.94000244140625,146.93202209472656,4252000,49.83972510854518,neutral,100.0,100.00000000000001,neutral,-2.8835050525484007,-4.439964297208216,1.5564592446598153,neutral,148.26577143309868,155.84610257932707,,149.75999959309897,146.92109750654058,2.8389020865583916,2.045496780095724,92.52526865138154,-14.24852598406803,-14.24852598406803,-29.914272487590203,neutral
2022-03-23,149.69000244140625,149.77999877929688,147.55999755859375,147.67999267578125,144.71734619140625,2637200,45.533698452632144,neutral,0.0,66.66666666666669,neutral,-2.6254436109907147,-4.077060159964716,1.451616548974001,neutral,148.20998298002084,155.52586297526645,,148.33999633789062,147.17907911224057,1.1609172256500528,1.8846641338328745,41.06539744702681,-9.219987490332135,-9.219987490332135,-20.988968001110827,neutral
2022-03-24,148.1199951171875,149.22999572753906,147.39999389648438,148.97999572753906,145.99127197265625,2028100,48.300670221323145,neutral,64.22865429068091,54.74288476356032,neutral,-2.28963518842221,-3.7195751656562144,1.4299399772340045,neutral,148.28331752740354,155.269162298885,,148.53666178385416,147.4259123252612,1.1107494585929487,1.7439523746983423,42.46100121799787,-4.521715789574863,-4.521715789574863,-13.229033677897004,neutral
2022-03-25,149.27000427246094,151.17999267578125,148.91000366210938,150.4600067138672,147.44158935546875,2247800,51.33195010434538,neutral,100.0,54.74288476356032,neutral,-1.8823811582877,-3.3521363641825115,1.4697552058948116,neutral,148.4906212594477,155.08056796221763,,150.18333435058594,147.92726178441114,2.256072566174794,1.8370651367849697,81.87234885324118,3.332290087044778,3.332290087044778,-6.164484794232562,neutral
2022-03-28,149.92999267578125,150.1300048828125,147.19000244140625,149.47000122070312,146.471435546875,2679900,49.25168094655411,neutral,31.331768269690468,65.1868075201238,neutral,-1.620830647998389,-3.005875220945687,1.3850445729472982,neutral,148.583895541472,154.8605457370602,,148.93000284830728,148.10957834148317,0.8204245068241107,1.6522213858829953,33.10389732812761,6.038799836234126,6.038799836234126,-1.0926533391570235,neutral
2022-03-29,151.0,152.9199981689453,150.0399932861328,152.0800018310547,149.02908325195312,2693200,54.488208422633846,neutral,100.0,77.11058942323017,neutral,-1.1892359756012354,-2.642547371876797,1.4533113962755615,neutral,148.91685804524178,154.75150479956977,,151.67999776204428,148.7587455088579,2.921252253186367,1.8829542708472444,103.42797657257799,14.892361357719931,14.892361357719931,4.935433872855993,neutral
2022-03-30,151.3300018310547,153.25999450683594,150.77000427246094,151.42999267578125,148.39212036132812,2395100,53.02086397373688,neutral,71.99214492324715,67.77463773097922,neutral,-0.889392036957446,-2.2919163048929265,1.4025242679354806,neutral,149.15620420053125,154.62124942216633,,151.81999715169272,149.31533671664604,2.5046604350466737,1.9959917552471405,83.65633870855847,21.14363202597798,21.14363202597798,11.351770826744204,neutral
2022-03-31,150.4499969482422,151.25,148.8000030517578,148.8800048828125,145.89328002929688,3193800,47.604802066347695,neutral,0.0,57.330714974415734,neutral,-0.8477538800578941,-2.00308381992592,1.1553299398680261,neutral,149.12989950360566,154.39610257748578,,149.6433359781901,149.3749729460177,0.2683630321724024,1.6818774419608242,10.637439069659766,20.188523575403597,20.188523575403597,15.56582919883391,neutral
2022-04-01,149.6300048828125,149.86000061035156,146.85000610351562,149.69000244140625,146.68702697753906,2196400,49.37385949467564,neutral,32.680916499457716,34.89102047423497,neutral,-0.7408551897210316,-1.7506380938849424,1.0097829041639108,neutral,149.18324264053905,154.21154963097288,,148.8000030517578,149.27043296524315,0.4704299134853329,1.4616142549652802,-21.45709384388873,16.40255835546793,16.40255835546793,18.15676882864236,Sell Signal
2022-04-04,149.05999755859375,150.00999450683594,146.0800018310547,149.52999877929688,146.53024291992188,2631800,49.02175610394436,neutral,80.08442623802607,37.588447579161276,neutral,-0.6614236852695967,-1.5327952121618733,0.8713715268922766,neutral,149.21626703470645,154.0279594014954,,148.53999837239584,149.13762667563452,0.5976283032386789,1.304525900105898,-30.54127701055559,12.134936958556702,12.134936958556702,17.467412728851553,neutral
2022-04-05,148.64999389648438,150.6300048828125,148.50999450683594,148.89999389648438,145.91287231445312,2148600,47.5828827945528,neutral,0.0,37.588447579161276,neutral,-0.6419102330004307,-1.3546182163295848,0.7127079833291541,neutral,149.1861457834472,153.82686271502436,,149.34666442871094,149.17563353983022,0.17103088888072193,1.098435898064957,10.380268233040328,11.975421619873396,11.975421619873396,15.175360127325407,neutral
2022-04-06,147.3300018310547,150.38999938964844,147.0500030517578,150.3000030517578,147.2847900390625,2705500,51.02317967644629,neutral,100.00000000000001,60.02814207934205,neutral,-0.507625057348946,-1.185219584533457,0.677594527184511,neutral,149.2922274280482,153.68855449293548,,149.24666849772134,149.18854898671952,0.05811951100182,0.9092874640534774,4.261176162613547,11.274126578304319,11.274126578304319,12.946760878050586,neutral
2022-04-07,149.38999938964844,150.47000122070312,147.55999755859375,149.9499969482422,146.9418182373047,2199000,50.137222989441184,neutral,74.23807302233182,58.07935767411063,neutral,-0.42455168801814125,-1.0330860052303938,0.6085343172122526,neutral,149.35487214425714,153.54194439314358,,149.32666524251303,149.21366103322742,0.11300420928560584,0.7645086904593189,9.854190078398595,11.145041441949251,11.145041441949251,11.632381649670917,neutral
